Customer_ID	Last_Name	First_Name	Sex	Age	ZIP	Plan	Plan_Start_Date	Customer_Since	Salesman_EID
23930.0	Santana	Emily	F	56	97439	Platinum	2023-08-24	2012-03-09	823757
23931.0	Johnson	Brian	M	70	97373	Basic	2023-04-16	2003-04-28	79055
23932.0	Watson	Debra	F	52	97454	Basic	2023-06-23	2011-04-21	734420
23933.0	Rodriguez	Howard	M	49	97397	Basic	2022-12-22	2007-06-14	864715
23934.0	Jones	Claire	F	60	97387	Platinum	2023-02-01	2012-10-02	263838
23935.0	Côté	Elias	M	66	97130	Gold	2023-04-28	2015-07-12	466895
23937.0	Miller	Gage	M	28	97246	Basic	2023-07-27	2009-10-09	304152
23938.0	Rojas	Ricardo	M	58	97131	Basic	2023-06-04	2004-05-10	239016
23939.0	Rivera	Oliver	M	38	97329	Gold	2022-09-11	2012-06-18	761635
23940.0	Chávez	Christine	F	61	97283	Basic	2023-05-15	2021-06-23	562578
23943.0	Pacheco	April	F	64	97172	Basic	2023-09-12	2022-12-17	166061
23944.0	Rodríguez	Brody	M	71	97260	Gold	2023-01-30	2004-03-09	330972
23945.0	Bailey	Gary	M	66	97313	Basic	2023-12-26	2005-06-25	955617
23946.0	Tremblay	Adriana	F	75	97265	Basic	2023-02-17	2017-10-11	108851
23947.0	Ibarra	Darren	M	25	97376	Gold	2023-11-06	2020-11-15	853729
23948.0	Vargas	Marsha	F	52	97239	Basic	2023-04-06	2005-12-20	690911
23949.0	Márquez	Victor	M	75	97425	Basic	2023-06-19	2021-05-07	399464
23950.0	Gómez	Pamela	F	44	97403	Platinum	2023-09-21	2003-04-16	688816
23951.0	Chávez	Peggy	F	36	97401	Basic	2023-12-21	2015-03-12	894740
23952.0	Campbell	Seth	M	63	97209	Gold	2023-07-21	2004-03-16	658359
23953.0	Vargas	Jameson	M	67	97252	Basic	2022-06-07	2018-04-09	44044
23954.0	Morales	Shari	F	49	97284	Gold	2023-01-09	2007-04-15	853141
23955.0	Gomez	Grayson	M	25	97257	Gold	2023-03-18	2015-06-14	133196
23956.0	Sullivan	Lincoln	M	46	97351	Infinity	2021-07-06	2010-03-11	828598
23957.0	Long	Eduardo	M	66	97196	Basic	2022-09-10	2015-03-28	45592
23958.0	Hill	Shane	M	23	97185	Basic	2023-02-18	2005-01-16	791305
23959.0	Martínez	Weston	M	66	97217	Basic	2022-03-22	2008-06-12	435648
23960.0	Gutiérrez	Jaden	M	64	97228	Basic	2023-01-08	2007-02-03	593271
23962.0	Green	Sherry	F	28	97182	Gold	2023-12-16	2013-06-03	295099
23963.0	González	Dave	M	25	97265	Platinum	2022-07-23	2005-02-14	267201
23964.0	Rodríguez	Bryan	M	41	97160	Basic	2023-08-12	2011-08-15	629740
23965.0	Rodríguez	Alexa	F	39	97184	Basic	2022-04-14	2015-04-30	722276
23966.0	Solís	Neil	M	24	97178	Infinity	2023-05-15	2012-11-02	688816
23968.0	Portillo	Andre	M	34	97213	Platinum	2023-01-01	2004-10-26	767151
23969.0	Mejía	Nevaeh	F	33	97434	Gold	2023-06-22	2021-07-13	497465
23970.0	Valdez	Annabelle	F	54	97134	Gold	2022-10-29	2010-12-12	990286
23971.0	Garcia	Dawn	F	28	97239	Platinum	2023-02-28	2015-09-26	501466
23972.0	Bouchard	Marshall	M	22	97226	Gold	2023-11-24	2016-05-03	431665
23973.0	Castillo	Madison	F	65	97268	Basic	2023-04-12	2020-11-03	894740
23974.0	Cruz	Arthur	M	26	97451	Basic	2023-11-08	2019-09-29	170403
23975.0	Zamora	Omar	M	23	97187	Basic	2023-05-23	2011-08-27	68403
23976.0	Ponce	Roman	M	55	97259	Gold	2023-02-12	2015-03-29	860211
23977.0	Gagné	Brittany	F	69	97427	Basic	2023-10-03	2009-10-19	398911
23978.0	Padilla	Michaela	F	63	97253	Basic	2023-05-09	2006-09-14	463304
23979.0	López	Bennett	M	75	97287	Platinum	2023-02-07	2006-02-14	270275
23980.0	Morales	Tristan	M	55	97154	Gold	2022-03-26	2011-04-27	730415
23981.0	García	Jada	F	27	97166	Platinum	2023-12-01	2014-10-12	460371
23982.0	Miranda	Carole	F	27	97320	Basic	2023-05-31	2010-01-12	730897
23983.0	Sánchez	Ezra	M	31	97364	Basic	2023-04-22	2003-06-07	992290
23984.0	Medina	Peggy	F	57	97211	Infinity	2022-07-16	2019-11-07	397102
23985.0	Méndez	Carolyn	F	33	97167	Basic	2023-05-08	2021-07-12	959352
23986.0	Peña	Jayden	M	59	97413	Platinum	2023-07-31	2022-04-27	918191
23987.0	Villalobos	Anita	F	48	97163	Basic	2023-05-27	2004-12-14	888174
23988.0	Taylor	Edwin	M	41	97299	Basic	2023-04-14	2006-10-04	790894
23989.0	Robles	Sydney	F	63	97377	Gold	2022-04-25	2019-06-04	426843
23990.0	Brown	Keith	M	64	97163	Gold	2023-08-01	2009-02-15	8017
23991.0	Campos	Stephen	M	49	97314	Basic	2023-10-08	2005-10-26	199619
23992.0	Ramos	Jaime	M	32	97360	Gold	2022-10-23	2019-10-10	961825
23993.0	Ramos	Jaime	F	43	97120	Gold	2022-11-05	2004-11-01	5117
23994.0	Muñoz	Martha	F	66	97120	Infinity	2021-02-21	2009-06-24	658359
23995.0	Sandoval	Caroline	F	23	97263	Platinum	2023-09-04	2014-12-11	992290
23996.0	Peterson	Cora	F	55	97131	Basic	2023-10-06	2010-04-15	307847
23998.0	Foster	Tony	M	58	97155	Basic	2023-10-05	2005-11-16	205903
23999.0	González	Ricardo	M	29	97123	Gold	2023-12-20	2017-07-09	107275
24000.0	Rogers	Khloe	F	60	97410	Obsidian	2023-08-16	2016-01-22	369730
24001.0	Ortega	Amir	M	36	97489	Basic	2023-07-21	2010-10-15	853681
24002.0	Roberts	Daniela	F	25	97133	Infinity	2022-04-20	2020-12-02	827984
24003.0	White	Meagan	F	26	97175	Basic	2023-03-31	2009-01-26	241748
24004.0	Escobar	Jordan	M	27	97286	Basic	2023-10-07	2008-10-08	471687
24005.0	Escobar	Jordan	F	75	97468	Gold	2022-04-27	2010-04-08	166890
24006.0	Álvarez	Johnny	M	33	97356	Platinum	2023-01-15	2003-02-05	238198
24007.0	Valencia	Pedro	M	75	97225	Basic	2023-03-11	2005-09-11	864296
24008.0	Orozco	Daisy	F	72	97238	Platinum	2023-11-11	2014-03-27	897828
24009.0	Bailey	Aubree	F	37	97172	Gold	2023-07-25	2020-11-07	592135
24010.0	Sullivan	Brendan	M	64	97434	Gold	2022-02-15	2020-03-26	461729
24013.0	Suárez	Kelly	F	31	97342	Basic	2023-01-30	2008-01-25	754283
24014.0	Robinson	Kaiden	M	37	97325	Basic	2023-10-18	2015-06-02	334957
24015.0	Pérez	Alexis	M	45	97206	Gold	2023-02-16	2004-06-07	167825
24016.0	Pérez	Alexis	F	61	97123	Gold	2023-11-13	2013-02-08	103541
24017.0	Rosario	Corey	M	61	97179	Basic	2023-09-27	2005-10-03	368405
24018.0	Torres	Dustin	M	53	97154	Basic	2023-08-14	2021-08-01	565986
24020.0	García	Makayla	F	25	97232	Gold	2022-11-06	2004-08-01	77492
24021.0	Roy	Joyce	F	59	97347	Gold	2023-08-15	2009-03-23	72426
24022.0	Cabrera	Tanya	F	41	97415	Basic	2023-05-25	2007-09-09	35326
24023.0	Marroquín	Stephen	M	72	97143	Basic	2022-07-04	2011-01-07	11386
24024.0	Cabrera	Ryan	M	46	97158	Basic	2022-10-11	2012-02-10	370667
24025.0	Cruz	Max	M	23	97162	Basic	2023-08-23	2016-04-01	111723
24026.0	Herrera	Willie	M	23	97366	Gold	2023-02-10	2009-01-11	372170
24027.0	Herrera	Willie	F	60	97378	Platinum	2022-06-24	2014-03-11	625462
24028.0	Ávila	Candice	F	57	97122	Basic	2022-12-29	2012-10-16	198439
24029.0	Salas	Malachi	M	69	97390	Basic	2023-08-06	2005-12-21	599811
24030.0	Evans	Graham	M	37	97281	Infinity	2022-04-17	2018-12-25	398911
24031.0	Gagnon	Max	M	68	97177	Platinum	2023-09-12	2006-06-05	791305
24032.0	Rivera	Claude	M	36	97378	Gold	2023-02-16	2006-05-07	626482
24033.0	Ortiz	Natalie	F	55	97295	Gold	2023-11-24	2019-07-10	369372
24034.0	Garcia	Clyde	M	58	97256	Gold	2023-08-21	2006-11-27	560715
24035.0	Cortez	Terrance	M	28	97186	Basic	2023-03-12	2014-12-25	108118
24036.0	Tapia	Christine	F	46	97224	Gold	2023-08-16	2009-03-11	4801
24037.0	Thompson	Dwayne	M	69	97298	Platinum	2023-02-23	2010-04-09	528279
24038.0	Cárdenas	Allison	F	56	97459	Basic	2023-04-01	2014-09-28	730417
24039.0	James	Robin	M	45	97407	Basic	2023-05-09	2003-02-11	526408
24040.0	James	Robin	F	26	97440	Basic	2023-08-23	2014-03-09	135337
24041.0	Portillo	Ashlyn	F	54	97383	Gold	2023-12-22	2010-09-03	953208
24042.0	Ortiz	Ariana	F	52	97371	Gold	2023-04-11	2016-07-28	231672
24043.0	Vargas	Londyn	F	53	97239	Gold	2023-06-15	2009-11-10	469499
24044.0	Rosas	Michael	M	43	97363	Basic	2023-03-20	2021-03-11	657975
24045.0	Russell	Freddie	M	57	97137	Obsidian	2023-09-21	2008-09-07	232482
24046.0	Ortega	Ariana	F	68	97431	Gold	2022-09-18	2017-08-29	468626
24048.0	Cruz	Preston	M	27	97221	Obsidian	2023-02-19	2004-09-30	469067
24049.0	Adams	Brent	M	45	97367	Basic	2023-11-19	2010-08-06	662185
24050.0	Carter	Taylor	M	35	97489	Basic	2023-01-19	2018-05-20	592020
24051.0	Carter	Taylor	F	54	97145	Platinum	2022-03-19	2005-12-03	528279
24052.0	Lewis	Teresa	F	52	97355	Basic	2023-08-28	2016-09-03	466895
24053.0	Maldonado	Abby	F	76	97324	Basic	2022-02-07	2008-08-13	695049
24054.0	Taylor	Gabriela	F	39	97244	Basic	2022-08-09	2016-05-21	730341
24055.0	Salinas	Tracey	F	53	97208	Platinum	2023-06-15	2006-07-09	794928
24056.0	Wilson	Garrett	M	41	97203	Gold	2022-03-07	2011-09-27	533118
24057.0	Valdez	Kylee	F	66	97316	Obsidian	2023-03-01	2018-02-08	862514
24058.0	Tremblay	Joan	F	49	97218	Gold	2023-07-15	2018-01-04	827984
24059.0	Ramírez	Kay	F	52	97197	Basic	2022-09-28	2009-11-23	897700
24060.0	Calderón	Marion	M	29	97231	Basic	2023-04-24	2010-10-04	108813
24061.0	Calderón	Marion	F	19	97386	Basic	2022-07-22	2003-01-07	266889
24062.0	Martínez	Riley	M	51	97265	Platinum	2023-10-06	2022-12-26	528976
24063.0	Martínez	Riley	F	34	97367	Basic	2023-06-01	2004-05-23	460525
24064.0	Padilla	Rylee	F	69	97119	Platinum	2023-01-16	2015-07-20	144001
24065.0	Camacho	Dylan	M	31	97305	Gold	2023-02-03	2010-11-24	858628
24066.0	Gagnon	Roland	M	34	97370	Platinum	2023-02-22	2007-08-15	431665
24067.0	Nguyen	Manuel	M	67	97380	Basic	2023-04-11	2018-10-24	962527
24068.0	Martínez	Delilah	F	45	97465	Platinum	2023-05-22	2018-08-06	888174
24069.0	Nguyen	Betty	F	57	97181	Basic	2023-08-18	2014-08-23	35326
24070.0	Gómez	Adrienne	F	45	97400	Basic	2023-07-02	2014-10-08	34674
24071.0	Madrigal	Leslie	M	48	97411	Basic	2022-07-27	2014-02-05	865702
24072.0	Madrigal	Leslie	F	57	97478	Basic	2023-01-15	2019-05-29	526449
24073.0	Watson	Carl	M	61	97384	Gold	2022-07-07	2012-12-05	894740
24074.0	Castillo	Greg	M	65	97228	Basic	2023-02-23	2014-01-17	567027
24075.0	Reed	Nova	F	29	97130	Obsidian	2023-12-16	2019-12-11	468626
24076.0	Molina	Joann	F	58	97347	Basic	2022-11-22	2016-04-08	530889
24077.0	Harris	Tamara	F	23	97242	Basic	2022-03-21	2003-03-12	629366
24078.0	Lewis	Yolanda	F	48	97429	Basic	2023-03-03	2007-01-24	624153
24079.0	Gagné	Monica	F	62	97283	Gold	2023-08-11	2005-03-21	831375
24080.0	Richardson	Ida	F	62	97183	Platinum	2023-08-18	2013-04-07	831240
24081.0	Cruz	Tara	F	27	97306	Basic	2023-08-09	2022-11-20	956773
24083.0	Vásquez	Skylar	F	54	97454	Gold	2023-03-09	2017-06-16	9070
24084.0	Ward	Aimee	F	43	97196	Gold	2023-12-01	2017-10-03	950351
24085.0	Madrigal	Kimberly	F	39	97302	Gold	2022-05-11	2020-05-24	371499
24087.0	Jenkins	Herman	M	35	97120	Basic	2023-09-02	2019-03-24	821007
24088.0	Gagnon	Gabriella	F	40	97223	Basic	2023-01-10	2022-10-20	170818
24089.0	Maldonado	Irene	F	73	97117	Basic	2023-06-12	2017-07-13	236836
24090.0	Álvarez	Frederick	M	60	97264	Basic	2023-01-04	2019-05-01	5763
24091.0	Ponce	Laila	F	18	97161	Basic	2023-09-10	2021-07-31	562578
24093.0	Gagnon	Cayden	M	55	97395	Platinum	2022-03-15	2018-01-20	329916
24094.0	Morgan	Johnny	M	46	97220	Gold	2023-10-27	2015-11-28	44601
24095.0	Guzmán	Carole	F	63	97241	Obsidian	2023-03-22	2013-05-15	956773
24096.0	Cárdenas	Bruce	M	68	97348	Basic	2023-05-02	2014-10-11	853141
24097.0	Rojas	Henry	M	41	97457	Basic	2023-01-30	2011-02-09	264302
24098.0	Cervantes	Santiago	M	46	97138	Basic	2023-04-05	2015-02-15	632210
24099.0	Padilla	Nicholas	M	45	97487	Basic	2023-10-03	2004-03-16	832680
24100.0	López	Phillip	M	41	97129	Platinum	2022-10-21	2013-07-13	759165
24101.0	Rodríguez	Brandi	F	41	97267	Basic	2023-02-15	2018-09-11	591610
24102.0	Cervantes	Franklin	M	24	97351	Basic	2023-02-01	2005-02-07	236773
24103.0	Sanders	Lloyd	M	27	97213	Gold	2022-11-17	2017-02-22	166478
24104.0	Muñoz	Hugh	M	45	97198	Obsidian	2023-05-26	2013-07-28	990286
24105.0	Lavoie	Bertha	F	35	97281	Obsidian	2022-05-31	2013-04-04	204632
24106.0	Jones	Summer	F	71	97354	Basic	2023-02-20	2012-04-21	5763
24107.0	Maldonado	Alondra	F	64	97342	Obsidian	2023-10-17	2018-10-14	461729
24108.0	Brooks	Ashley	F	38	97142	Infinity	2021-09-30	2005-07-27	432157
24109.0	Jenkins	Victor	M	28	97282	Basic	2023-07-12	2010-11-27	591045
24110.0	Martinez	Alexandra	F	45	97221	Gold	2022-09-26	2007-03-29	34369
24111.0	García	Norma	F	26	97398	Gold	2022-02-04	2019-12-19	399464
24112.0	Martínez	Rhonda	F	41	97414	Basic	2023-03-29	2021-02-18	792195
24113.0	Nelson	Alexander	M	38	97332	Basic	2023-12-26	2017-01-06	790417
24114.0	Johnson	Beverly	F	26	97175	Basic	2023-07-27	2003-01-06	233253
24115.0	Ruíz	Paulette	F	44	97259	Basic	2023-02-09	2019-02-28	722276
24116.0	Gagnon	Alison	F	49	97249	Basic	2023-01-30	2012-03-23	334441
24117.0	Rodríguez	Xander	M	34	97123	Gold	2022-06-05	2009-02-04	952824
24118.0	Jenkins	Lucy	F	62	97226	Gold	2023-11-20	2014-05-11	723738
24119.0	Ibarra	Carrie	F	73	97288	Obsidian	2023-11-04	2022-04-03	788775
24120.0	Roberts	Marjorie	F	46	97232	Platinum	2022-07-03	2018-06-01	722655
24121.0	Turner	Belinda	F	66	97202	Gold	2023-12-03	2008-07-02	894970
24122.0	Santana	Alexandria	F	55	97405	Basic	2023-02-26	2016-03-26	336196
24123.0	López	Wendell	M	36	97346	Gold	2023-11-12	2012-10-27	397102
24124.0	Vásquez	Georgia	F	49	97152	Basic	2022-10-27	2006-12-12	231852
24125.0	Gray	Kate	F	25	97325	Gold	2023-01-15	2006-02-02	370089
24126.0	Butler	Kelli	F	27	97270	Basic	2023-03-21	2019-04-11	885109
24127.0	Gómez	Carson	M	66	97310	Basic	2023-06-19	2017-04-22	591358
24128.0	Vásquez	Veronica	F	47	97377	Platinum	2023-04-09	2005-08-06	955617
24129.0	Lavoie	Geraldine	F	37	97392	Gold	2023-04-19	2013-06-21	471687
24130.0	Lara	Maverick	M	41	97220	Basic	2022-10-19	2007-10-27	434579
24131.0	Rivera	Makenzie	F	71	97155	Basic	2023-08-13	2010-12-15	270275
24132.0	Méndez	Rodney	M	76	97213	Platinum	2023-01-01	2009-05-24	77492
24133.0	Ochoa	Trenton	M	25	97292	Obsidian	2023-03-05	2010-03-19	468626
24134.0	Davis	Cristina	F	26	97192	Platinum	2023-06-17	2021-07-06	333808
24135.0	Torres	Jean	F	24	97385	Gold	2023-01-13	2021-07-02	623265
24136.0	Pérez	Gayle	F	59	97334	Basic	2022-03-31	2005-06-09	601639
24137.0	Gutiérrez	Nolan	M	67	97205	Gold	2023-09-14	2006-03-08	983675
24138.0	Rojas	Olivia	F	39	97379	Platinum	2023-12-17	2021-09-18	626279
24139.0	Parker	Timothy	M	40	97356	Basic	2023-02-01	2010-04-03	896935
24140.0	Kelly	Zachary	M	43	97376	Basic	2023-09-05	2007-07-14	208762
24141.0	Mejía	Andre	M	59	97359	Obsidian	2021-09-30	2009-04-28	9174
24142.0	Jiménez	Lauren	F	18	97233	Gold	2023-06-04	2022-10-28	988875
24143.0	Marroquín	Stuart	M	59	97453	Platinum	2022-06-20	2016-02-11	67854
24144.0	Mejía	Brooklyn	F	58	97187	Platinum	2023-04-29	2016-07-01	720953
24145.0	Rivas	Jada	F	63	97223	Platinum	2022-07-28	2004-11-30	232482
24146.0	Medina	Cindy	F	47	97298	Basic	2023-09-03	2009-10-09	463304
24147.0	Cárdenas	Clyde	M	27	97354	Gold	2022-04-23	2012-01-26	688658
24150.0	Valencia	Nolan	M	70	97449	Basic	2022-04-06	2011-05-04	559283
24151.0	Edwards	Sandra	F	65	97299	Gold	2022-07-25	2015-11-26	894100
24152.0	Gagné	Bobby	M	29	97403	Platinum	2022-03-18	2009-07-15	860343
24153.0	Sánchez	Lloyd	M	34	97192	Gold	2023-07-16	2011-03-10	363251
24154.0	Orellana	Maddox	M	47	97239	Basic	2023-07-08	2022-11-19	790748
24155.0	Pérez	Rachael	F	25	97332	Gold	2023-12-06	2009-08-01	865682
24156.0	Morales	Alisha	F	30	97207	Basic	2023-08-14	2010-07-27	66767
24157.0	Vásquez	Jaden	M	20	97265	Basic	2023-12-31	2020-01-04	536263
24158.0	Vásquez	Alex	M	45	97119	Basic	2023-10-04	2006-06-26	956041
24159.0	Soto	Aiden	M	72	97196	Basic	2023-05-29	2021-02-03	897100
24160.0	Estrada	Sylvia	F	24	97197	Basic	2022-08-07	2005-06-22	398412
24161.0	Phillips	Alisha	F	55	97450	Gold	2022-03-01	2021-07-17	396181
24162.0	Anderson	Leah	F	29	97357	Platinum	2023-02-14	2022-11-13	268667
24163.0	Ponce	Mallory	F	58	97293	Obsidian	2023-02-04	2018-11-27	368294
24164.0	Soto	Deborah	F	65	97274	Platinum	2022-06-14	2010-09-19	526697
24165.0	Gagné	Javier	M	46	97257	Infinity	2022-02-04	2012-03-09	668028
24166.0	Bailey	Brad	M	63	97475	Basic	2023-06-06	2004-04-07	333808
24167.0	Roy	Stacey	F	51	97239	Basic	2023-09-14	2015-11-03	169688
24168.0	Wright	Seth	M	51	97133	Basic	2023-03-09	2006-12-15	792195
24169.0	Alvarado	Greg	M	70	97243	Basic	2023-02-22	2005-08-23	560651
24170.0	Lee	Edwin	M	35	97196	Platinum	2023-08-19	2003-01-03	601077
24171.0	Roy	Jonah	M	39	97235	Basic	2023-09-29	2003-03-01	532019
24172.0	Cárdenas	Matthew	M	55	97378	Basic	2023-11-03	2020-09-27	428565
24173.0	Cárdenas	Rachael	F	64	97220	Gold	2023-03-08	2007-09-03	205903
24174.0	Tapia	Chloe	F	46	97371	Basic	2022-03-21	2021-05-05	7178
24175.0	Serrano	Yolanda	F	37	97349	Basic	2023-01-21	2019-10-05	336196
24176.0	Molina	Taylor	M	55	97441	Gold	2023-12-20	2016-11-02	175344
24177.0	Molina	Taylor	F	64	97487	Basic	2022-10-16	2021-01-02	432157
24178.0	Phillips	Giselle	F	76	97361	Basic	2023-10-05	2008-09-01	700495
24179.0	Peña	Marion	M	52	97412	Basic	2023-10-31	2014-01-24	142267
24180.0	Peña	Marion	F	27	97412	Gold	2023-12-20	2016-10-09	101923
24181.0	Valverde	Ethan	M	53	97213	Gold	2023-10-24	2007-02-10	532016
24182.0	Hernández	Paisley	F	40	97169	Basic	2022-10-12	2004-02-18	497465
24183.0	Campbell	Alaina	F	74	97405	Basic	2022-07-20	2004-07-14	369803
24184.0	Cervantes	Kyle	M	54	97437	Gold	2022-11-03	2022-06-04	396181
24185.0	Montes	Rosie	F	51	97262	Gold	2022-07-04	2016-08-29	733918
24186.0	Aguilar	Alex	M	67	97479	Gold	2022-11-04	2009-03-14	830329
24187.0	Fernández	Cathy	F	52	97354	Basic	2023-08-16	2019-02-20	437405
24188.0	Chávez	Gerald	M	55	97242	Obsidian	2023-04-19	2010-05-16	921788
24189.0	Reed	Martha	F	26	97233	Basic	2023-02-27	2023-02-10	853038
24190.0	Green	Amaya	F	46	97368	Gold	2023-07-25	2015-12-06	887672
24191.0	García	Curtis	M	26	97181	Basic	2023-04-01	2014-02-11	729132
24192.0	Aguilar	Bob	M	22	97395	Basic	2023-12-21	2012-07-07	863272
24193.0	Smith	Aaron	M	47	97342	Basic	2023-01-25	2014-10-19	368405
24194.0	Chávez	Tommy	M	76	97163	Gold	2023-08-20	2017-01-15	427436
24195.0	Garza	Alyssa	F	30	97179	Basic	2023-11-10	2020-07-19	897423
24196.0	Gómez	Shane	M	45	97366	Platinum	2023-10-02	2017-02-10	990634
24197.0	Pacheco	Lynn	M	42	97291	Basic	2023-01-25	2019-02-10	99475
24198.0	Pacheco	Lynn	F	28	97379	Basic	2023-10-23	2020-10-29	560715
24199.0	First 20	Brenda	F	44	97316	Basic	2023-10-06	2005-06-27	893548
24200.0	Torres	Sergio	M	26	97469	Basic	2022-03-27	2018-05-13	537039
24201.0	Lara	Ariel	F	26	97440	Basic	2023-09-04	2009-09-28	98839
24202.0	Fernández	Johnnie	M	61	97122	Gold	2023-12-28	2003-12-16	950351
24204.0	Gomez	Renee	F	36	97373	Obsidian	2022-11-08	2006-01-25	77492
24205.0	López	Alexandria	F	50	97230	Platinum	2022-12-07	2011-07-02	692198
24206.0	Gutierrez	Alvin	M	62	97141	Basic	2023-01-16	2020-08-16	303951
24207.0	Nava	Catherine	F	64	97359	Gold	2022-03-11	2014-08-18	235372
24208.0	Suárez	Georgia	F	28	97414	Gold	2023-05-03	2019-05-19	730341
24209.0	Romero	Elaine	F	42	97124	Basic	2023-06-14	2008-10-30	428565
24210.0	Butler	Leonardo	M	33	97324	Platinum	2023-03-24	2012-04-03	372983
24211.0	Hernández	Randy	M	28	97297	Platinum	2023-01-26	2008-12-30	12242
24212.0	Peña	Bella	F	48	97307	Platinum	2023-08-11	2019-06-15	200187
24213.0	Espinoza	Blake	M	55	97397	Basic	2023-10-27	2014-05-29	625368
24214.0	Cruz	Fredrick	M	62	97283	Basic	2023-09-24	2022-10-30	692198
24215.0	Aguilar	Luna	F	35	97378	Basic	2023-06-03	2017-11-04	822326
24216.0	Torres	Emery	F	45	97129	Basic	2023-03-29	2012-05-04	170818
24217.0	Padilla	Faye	F	52	97205	Platinum	2022-06-11	2006-05-03	831240
24218.0	Medina	Marian	F	65	97135	Gold	2023-07-21	2003-07-03	956773
24219.0	Pérez	Marshall	M	23	97353	Gold	2023-09-27	2003-03-06	795037
24220.0	Rivera	Dale	M	61	97128	Basic	2023-03-01	2009-03-31	633352
24221.0	Soto	Braden	M	39	97422	Gold	2023-11-10	2007-04-28	898400
24222.0	Villalobos	Aaron	M	40	97488	Basic	2023-06-23	2011-01-24	5117
24223.0	Baker	Emmett	M	64	97175	Basic	2023-02-05	2020-05-23	530520
24224.0	Álvarez	Derek	M	53	97405	Basic	2023-08-21	2017-09-26	368329
24225.0	Cruz	Lauren	F	63	97372	Basic	2022-11-07	2020-04-16	335609
24226.0	Aguirre	Margie	F	37	97361	Platinum	2023-10-21	2013-04-03	272879
24227.0	Lee	Krystal	F	59	97194	Basic	2023-01-03	2005-08-27	371009
24228.0	Sanchez	Valeria	F	48	97325	Gold	2023-01-09	2008-07-17	756112
24229.0	Richardson	Kenneth	M	69	97348	Basic	2023-03-06	2010-05-01	731262
24230.0	Mitchell	Anthony	M	23	97289	Platinum	2022-07-01	2013-03-02	308375
24231.0	Medina	Randall	M	50	97310	Basic	2023-01-11	2009-10-07	169366
24232.0	Alvarado	Angel	M	31	97281	Obsidian	2023-04-30	2022-05-21	273171
24233.0	Alvarado	Angel	F	29	97157	Basic	2023-07-06	2018-06-26	201089
24234.0	Rodríguez	Edgar	M	31	97210	Basic	2023-03-13	2020-08-27	831240
24235.0	Gomez	Hayden	M	58	97137	Basic	2023-04-08	2018-07-17	666569
24236.0	MacDonald	Micheal	M	57	97412	Basic	2023-02-02	2018-08-24	596132
24237.0	Méndez	Melody	F	65	97402	Basic	2023-10-20	2006-04-22	831240
24238.0	Bouchard	Michaela	F	48	97441	Basic	2023-06-23	2007-01-09	77610
24239.0	Pacheco	Joyce	F	32	97392	Platinum	2023-09-13	2003-11-23	792417
24240.0	Peña	Quinn	F	27	97443	Gold	2023-09-21	2019-11-11	369803
24241.0	Escobar	Naomi	F	23	97353	Gold	2023-04-27	2006-11-16	273171
24242.0	Ortiz	Sawyer	M	63	97146	Gold	2023-02-02	2012-11-23	336196
24244.0	Serrano	Lucas	M	67	97275	Gold	2023-11-01	2012-02-24	888302
24245.0	Aguirre	Kellie	F	29	97206	Infinity	2019-06-01	2007-02-02	100260
24246.0	Sullivan	Karl	M	62	97150	Gold	2023-04-10	2022-05-06	990286
24247.0	Calderón	Karl	M	68	97452	Gold	2023-12-05	2021-03-29	792195
24248.0	Myers	Alexander	M	47	97270	Basic	2023-02-22	2021-06-13	165891
24249.0	Myers	Jerome	M	24	97410	Platinum	2023-02-09	2008-12-29	690911
24250.0	Stewart	Susan	F	50	97212	Basic	2022-11-02	2014-05-11	891826
24251.0	Russell	Meagan	F	51	97260	Platinum	2023-04-19	2003-02-13	137314
24252.0	Tremblay	Tyrone	M	38	97210	Basic	2023-12-28	2004-04-25	853141
24254.0	Rivera	Kristy	F	37	97374	Obsidian	2022-06-02	2015-01-10	4979
24255.0	Cruz	Bradley	M	51	97360	Platinum	2022-04-19	2009-05-20	820072
24256.0	Herrera	Sierra	F	49	97381	Basic	2023-03-14	2022-05-16	536313
24257.0	García	Dalton	M	65	97347	Platinum	2023-05-17	2018-04-08	466962
24258.0	Herrera	Sofia	F	76	97397	Gold	2023-01-27	2009-11-12	888302
24260.0	Baker	Sawyer	M	30	97292	Obsidian	2023-08-30	2004-01-18	632921
24261.0	First 20	Kayden	M	42	97320	Obsidian	2023-07-23	2010-01-22	955679
24262.0	Wright	Giovanni	M	40	97239	Basic	2023-09-04	2005-05-21	927130
24263.0	Ramos	Declan	M	41	97490	Basic	2022-12-01	2003-07-02	398911
24264.0	Romero	Jeremiah	M	32	97325	Basic	2022-08-26	2019-10-06	264302
24265.0	Vargas	Don	M	23	97243	Basic	2023-04-18	2019-01-02	167377
24266.0	Flores	Teresa	F	29	97436	Platinum	2023-10-13	2008-11-11	701156
24267.0	Torres	Jamie	M	61	97259	Basic	2023-01-28	2012-03-12	528279
24268.0	Torres	Jamie	F	44	97128	Gold	2023-10-15	2004-10-05	983675
24269.0	Rogers	Kaitlyn	F	71	97385	Gold	2023-09-10	2016-08-06	565986
24270.0	Nelson	Gabrielle	F	28	97182	Gold	2022-01-12	2008-06-03	928485
24271.0	Gomez	Layla	F	40	97287	Obsidian	2022-05-31	2010-01-04	990286
