EID	Course_ID	Course_Name	Course_Hours	Course_Date	Last_Name	First_Name	Sex
499213	400	Smart Phones and Dumb People: Know Your Audience	3.0	2010-01-12	Thompson	Dakota	M
499213	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-09-16	Thompson	Dakota	M
499213	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-09-18	Thompson	Dakota	M
499584	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-08-31	Aguilar	Dana	F
499584	500	What Does this Button Do?	4.0	2010-02-28	Aguilar	Dana	F
499584	300	How to Sell Phone Warranties	3.0		Aguilar	Dana	F
499584	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-11-17	Aguilar	Dana	F
499584	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-01-21	Aguilar	Dana	F
499584	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2021-09-30	Aguilar	Dana	F
499584	500	What Does this Button Do?		2013-06-03	Aguilar	Dana	F
499611	600	Emotional Intelligence for Managers	1.0	2018-05-12	Russell	Fred	M
499611	600	Emotional Intelligence for Managers		2018-02-19	Russell	Fred	M
499611	300	How to Sell Phone Warranties	3.0	2012-05-20	Russell	Fred	M
499611	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-06-01	Russell	Fred	M
499611	500	What Does this Button Do?	4.0	2017-07-01	Russell	Fred	M
499611	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2021-08-25	Russell	Fred	M
499660	600	Emotional Intelligence for Managers	1.0	2021-09-17	Hernández	Gracie	F
499660	500	What Does this Button Do?	4.0	2018-05-02	Hernández	Gracie	F
499660	500	What Does this Button Do?	4.0	2011-10-22	Hernández	Gracie	F
499660	700	Emotional Intelligence for Employees	3.0	2020-03-06	Hernández	Gracie	F
499660	300	How to Sell Phone Warranties	3.0	2018-09-22	Hernández	Gracie	F
499660	700	Emotional Intelligence for Employees	3.0	2012-12-12	Hernández	Gracie	F
499660	700	Emotional Intelligence for Employees	3.0	2015-08-31	Hernández	Gracie	F
499660	300	How to Sell Phone Warranties	3.0		Hernández	Gracie	F
499660	600	Emotional Intelligence for Managers	1.0	2014-02-13	Hernández	Gracie	F
499858	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Sandoval	Kelsey	F
499948	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-07-07	Rosario	Drew	M
499948	400	Smart Phones and Dumb People: Know Your Audience			Rosario	Drew	M
499948	300	How to Sell Phone Warranties	3.0	2012-05-16	Rosario	Drew	M
499948	300	How to Sell Phone Warranties	3.0	2022-05-12	Rosario	Drew	M
499948	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2011-10-30	Rosario	Drew	M
500085	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-12-23	Rodriguez	Willie	M
500085	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-07-18	Rodriguez	Willie	M
500085	500	What Does this Button Do?		2012-08-21	Rodriguez	Willie	M
500085	600	Emotional Intelligence for Managers	1.0	2010-04-21	Rodriguez	Willie	M
500085	500	What Does this Button Do?	4.0	2018-11-19	Rodriguez	Willie	M
500409	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-04-16	Luna	Gordon	M
500409	300	How to Sell Phone Warranties	3.0	2013-05-12	Luna	Gordon	M
500409	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2014-05-19	Luna	Gordon	M
500409	700	Emotional Intelligence for Employees	3.0	2020-01-20	Luna	Gordon	M
500409	300	How to Sell Phone Warranties	3.0	2015-07-03	Luna	Gordon	M
500409	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2021-11-23	Luna	Gordon	M
500409	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points		2013-03-27	Luna	Gordon	M
500556	300	How to Sell Phone Warranties	3.0		Lewis	Jeanne	F
500556	700	Emotional Intelligence for Employees	3.0	2022-01-03	Lewis	Jeanne	F
500556	600	Emotional Intelligence for Managers	1.0	2015-06-17	Lewis	Jeanne	F
500556	300	How to Sell Phone Warranties	3.0	2015-02-24	Lewis	Jeanne	F
500556	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2012-03-05	Lewis	Jeanne	F
500556	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-05-07	Lewis	Jeanne	F
500556	500	What Does this Button Do?	4.0	2017-08-25	Lewis	Jeanne	F
500556	500	What Does this Button Do?	4.0	2011-11-24	Lewis	Jeanne	F
500556	500	What Does this Button Do?	4.0	2016-03-02	Lewis	Jeanne	F
500556	300	How to Sell Phone Warranties	3.0	2016-01-31	Lewis	Jeanne	F
500676	300	How to Sell Phone Warranties	3.0	2016-07-30	Baker	Delilah	F
501211	300	How to Sell Phone Warranties	3.0	2015-11-22	Valverde	Alice	F
501211	300	How to Sell Phone Warranties	3.0	2017-01-19	Valverde	Alice	F
501211	300	How to Sell Phone Warranties	3.0		Valverde	Alice	F
501211	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-07-09	Valverde	Alice	F
501211	600	Emotional Intelligence for Managers	1.0	2014-09-14	Valverde	Alice	F
501466	400	Smart Phones and Dumb People: Know Your Audience	3.0	2021-08-11	Díaz	Selena	F
501466	300	How to Sell Phone Warranties	3.0	2013-07-22	Díaz	Selena	F
501466	500	What Does this Button Do?	4.0	2016-12-03	Díaz	Selena	F
501466	700	Emotional Intelligence for Employees	3.0		Díaz	Selena	F
501466	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-02-15	Díaz	Selena	F
501466	700	Emotional Intelligence for Employees	3.0	2014-11-03	Díaz	Selena	F
501466	400	Smart Phones and Dumb People: Know Your Audience	3.0	2018-03-16	Díaz	Selena	F
501466	500	What Does this Button Do?	4.0	2019-07-06	Díaz	Selena	F
501466	300	How to Sell Phone Warranties	3.0	2010-10-30	Díaz	Selena	F
501466	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Díaz	Selena	F
501578	600	Emotional Intelligence for Managers	1.0	2018-03-06	Cruz	Aimee	F
501578	500	What Does this Button Do?	4.0	2015-09-28	Cruz	Aimee	F
501578	300	How to Sell Phone Warranties	3.0	2018-09-18	Cruz	Aimee	F
501578	300	How to Sell Phone Warranties	3.0	2022-02-07	Cruz	Aimee	F
501578	700	Emotional Intelligence for Employees	3.0	2020-09-10	Cruz	Aimee	F
501578	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Cruz	Aimee	F
501726	600	Emotional Intelligence for Managers	1.0	2021-05-28	Serrano	Tucker	M
501726	700	Emotional Intelligence for Employees	3.0	2016-05-26	Serrano	Tucker	M
501726	600	Emotional Intelligence for Managers	1.0	2012-12-01	Serrano	Tucker	M
501945	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-06-05	García	Nathaniel	M
501945	700	Emotional Intelligence for Employees	3.0	2020-09-19	García	Nathaniel	M
501945	600	Emotional Intelligence for Managers	1.0	2014-01-29	García	Nathaniel	M
501945	600	Emotional Intelligence for Managers	1.0	2017-09-01	García	Nathaniel	M
501945	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		García	Nathaniel	M
501945	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-09-14	García	Nathaniel	M
501945	400	Smart Phones and Dumb People: Know Your Audience	3.0		García	Nathaniel	M
501945	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2019-11-22	García	Nathaniel	M
501945	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-12-18	García	Nathaniel	M
501945	700	Emotional Intelligence for Employees	3.0	2015-05-08	García	Nathaniel	M
502021	300	How to Sell Phone Warranties	3.0	2015-10-26	Espinoza	Veronica	F
502021	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-08-21	Espinoza	Veronica	F
502021	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-11-20	Espinoza	Veronica	F
502021	700	Emotional Intelligence for Employees	3.0	2010-12-23	Espinoza	Veronica	F
502021	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-11-06	Espinoza	Veronica	F
502021	300	How to Sell Phone Warranties	3.0	2017-05-28	Espinoza	Veronica	F
502021	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-04-25	Espinoza	Veronica	F
502021	500	What Does this Button Do?	4.0	2022-11-04	Espinoza	Veronica	F
502044	600	Emotional Intelligence for Managers	1.0		White	Jesse	M
502044	700	Emotional Intelligence for Employees	3.0	2016-02-03	White	Jesse	M
502044	500	What Does this Button Do?	4.0		White	Jesse	M
502044	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2016-10-16	White	Jesse	M
502044	600	Emotional Intelligence for Managers	1.0	2022-03-08	White	Jesse	M
502111	400	Smart Phones and Dumb People: Know Your Audience	3.0	2021-06-22	Sanders	Steve	M
502111	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points		2014-02-14	Sanders	Steve	M
502111	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Sanders	Steve	M
502111	700	Emotional Intelligence for Employees	3.0	2014-09-11	Sanders	Steve	M
502111	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-01-10	Sanders	Steve	M
502111	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-03-10	Sanders	Steve	M
502111	700	Emotional Intelligence for Employees		2014-04-14	Sanders	Steve	M
502111	700	Emotional Intelligence for Employees	3.0	2021-08-02	Sanders	Steve	M
502291	400	Smart Phones and Dumb People: Know Your Audience	3.0	2017-11-17	Santana	Spencer	M
502291	500	What Does this Button Do?	4.0	2022-11-18	Santana	Spencer	M
502291	700	Emotional Intelligence for Employees	3.0	2020-02-05	Santana	Spencer	M
502291	500	What Does this Button Do?			Santana	Spencer	M
502291	600	Emotional Intelligence for Managers	1.0	2014-10-04	Santana	Spencer	M
502291	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-01-06	Santana	Spencer	M
502291	600	Emotional Intelligence for Managers	1.0	2021-10-16	Santana	Spencer	M
502291	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Santana	Spencer	M
502370	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-05-16	Salas	Peggy	F
502370	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-04-04	Salas	Peggy	F
502370	600	Emotional Intelligence for Managers	1.0	2010-06-02	Salas	Peggy	F
502370	500	What Does this Button Do?	4.0	2010-10-15	Salas	Peggy	F
502482	500	What Does this Button Do?	4.0	2021-04-07	Murphy	Elias	M
502482	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2016-02-01	Murphy	Elias	M
502482	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2014-09-22	Murphy	Elias	M
502482	700	Emotional Intelligence for Employees	3.0	2011-04-18	Murphy	Elias	M
502482	400	Smart Phones and Dumb People: Know Your Audience		2017-02-27	Murphy	Elias	M
502482	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2020-04-22	Murphy	Elias	M
502482	300	How to Sell Phone Warranties	3.0	2011-10-17	Murphy	Elias	M
502482	600	Emotional Intelligence for Managers	1.0	2014-11-28	Murphy	Elias	M
502719	300	How to Sell Phone Warranties	3.0	2018-12-24	Domínguez	Joshua	M
502719	300	How to Sell Phone Warranties		2016-09-19	Domínguez	Joshua	M
502954	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2019-10-30	Salazar	Sofia	F
502954	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2010-01-13	Salazar	Sofia	F
502954	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-07-04	Salazar	Sofia	F
502954	700	Emotional Intelligence for Employees	3.0	2014-10-30	Salazar	Sofia	F
502954	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2012-08-21	Salazar	Sofia	F
502985	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-07-11	Fisher	Evan	M
502985	300	How to Sell Phone Warranties	3.0	2021-07-14	Fisher	Evan	M
502985	500	What Does this Button Do?	4.0	2021-02-05	Fisher	Evan	M
502985	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-05-04	Fisher	Evan	M
502985	600	Emotional Intelligence for Managers	1.0	2018-02-20	Fisher	Evan	M
502985	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-09-08	Fisher	Evan	M
502985	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-09-17	Fisher	Evan	M
502985	600	Emotional Intelligence for Managers	1.0		Fisher	Evan	M
502985	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2011-07-04	Fisher	Evan	M
502985	300	How to Sell Phone Warranties	3.0	2016-05-08	Fisher	Evan	M
503035	700	Emotional Intelligence for Employees	3.0	2020-03-24	Fisher	Kim	M
503035	600	Emotional Intelligence for Managers	1.0	2010-02-07	Fisher	Kim	M
503131	400	Smart Phones and Dumb People: Know Your Audience	3.0	2021-10-24	Meza	Daryl	M
503499	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-05-23	Adams	Robert	M
503499	700	Emotional Intelligence for Employees	3.0		Adams	Robert	M
503499	300	How to Sell Phone Warranties	3.0		Adams	Robert	M
503499	300	How to Sell Phone Warranties	3.0		Adams	Robert	M
503524	600	Emotional Intelligence for Managers	1.0	2015-07-26	Rodríguez	Jorge	M
503524	600	Emotional Intelligence for Managers	1.0	2011-12-05	Rodríguez	Jorge	M
503524	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-05-13	Rodríguez	Jorge	M
503524	700	Emotional Intelligence for Employees	3.0	2013-02-20	Rodríguez	Jorge	M
503950	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2016-10-11	Pacheco	Margaret	F
503950	700	Emotional Intelligence for Employees	3.0		Pacheco	Margaret	F
503950	700	Emotional Intelligence for Employees	3.0	2015-03-27	Pacheco	Margaret	F
503950	600	Emotional Intelligence for Managers	1.0	2015-05-28	Pacheco	Margaret	F
503950	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2014-04-10	Pacheco	Margaret	F
503950	500	What Does this Button Do?	4.0		Pacheco	Margaret	F
503950	500	What Does this Button Do?	4.0	2014-10-26	Pacheco	Margaret	F
504904	700	Emotional Intelligence for Employees	3.0	2017-11-14	Thomas	Rickey	M
504904	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points		2021-04-21	Thomas	Rickey	M
504904	500	What Does this Button Do?	4.0	2017-02-14	Thomas	Rickey	M
504904	500	What Does this Button Do?	4.0	2016-03-23	Thomas	Rickey	M
504904	300	How to Sell Phone Warranties	3.0	2014-01-03	Thomas	Rickey	M
504904	600	Emotional Intelligence for Managers	1.0	2021-09-23	Thomas	Rickey	M
504904	500	What Does this Button Do?	4.0		Thomas	Rickey	M
504904	600	Emotional Intelligence for Managers	1.0	2011-10-24	Thomas	Rickey	M
504904	300	How to Sell Phone Warranties	3.0		Thomas	Rickey	M
505145	300	How to Sell Phone Warranties	3.0	2017-09-02	Valenzuela	Curtis	M
505145	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-06-12	Valenzuela	Curtis	M
505145	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-07-24	Valenzuela	Curtis	M
505145	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-09-14	Valenzuela	Curtis	M
505145	700	Emotional Intelligence for Employees	3.0	2012-03-06	Valenzuela	Curtis	M
505145	500	What Does this Button Do?	4.0		Valenzuela	Curtis	M
505145	500	What Does this Button Do?	4.0	2017-12-01	Valenzuela	Curtis	M
505145	300	How to Sell Phone Warranties	3.0	2021-09-12	Valenzuela	Curtis	M
505154	600	Emotional Intelligence for Managers	1.0	2017-08-14	Valenzuela	Toni	F
505154	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2022-07-07	Valenzuela	Toni	F
505154	600	Emotional Intelligence for Managers	1.0		Valenzuela	Toni	F
505154	400	Smart Phones and Dumb People: Know Your Audience	3.0	2021-08-25	Valenzuela	Toni	F
505154	600	Emotional Intelligence for Managers	1.0	2017-10-16	Valenzuela	Toni	F
505154	700	Emotional Intelligence for Employees	3.0	2010-01-21	Valenzuela	Toni	F
505154	600	Emotional Intelligence for Managers	1.0	2011-05-26	Valenzuela	Toni	F
524299	400	Smart Phones and Dumb People: Know Your Audience	3.0		Aguirre	Violet	F
524299	700	Emotional Intelligence for Employees	3.0	2019-11-02	Aguirre	Violet	F
524299	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2022-10-27	Aguirre	Violet	F
524299	600	Emotional Intelligence for Managers	1.0	2015-12-27	Aguirre	Violet	F
524299	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2021-07-27	Aguirre	Violet	F
524299	200	Is 5G a myth? (And Other Questions You May Hear)		2019-06-29	Aguirre	Violet	F
524299	300	How to Sell Phone Warranties	3.0	2021-11-30	Aguirre	Violet	F
524299	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-03-14	Aguirre	Violet	F
524299	700	Emotional Intelligence for Employees	3.0	2013-12-20	Aguirre	Violet	F
524356	600	Emotional Intelligence for Managers	1.0	2012-08-08	Ramírez	Jasmin	F
524356	300	How to Sell Phone Warranties	3.0	2022-06-24	Ramírez	Jasmin	F
524356	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2016-07-06	Ramírez	Jasmin	F
524356	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-10-29	Ramírez	Jasmin	F
524356	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Ramírez	Jasmin	F
524356	700	Emotional Intelligence for Employees	3.0	2017-08-01	Ramírez	Jasmin	F
524356	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-08-30	Ramírez	Jasmin	F
524356	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-06-01	Ramírez	Jasmin	F
524356	300	How to Sell Phone Warranties	3.0	2021-06-14	Ramírez	Jasmin	F
524356	500	What Does this Button Do?	4.0	2013-09-24	Ramírez	Jasmin	F
524940	300	How to Sell Phone Warranties	3.0	2021-03-14	Baker	Reagan	F
524940	300	How to Sell Phone Warranties	3.0	2012-12-31	Baker	Reagan	F
524940	600	Emotional Intelligence for Managers	1.0	2017-05-14	Baker	Reagan	F
524940	700	Emotional Intelligence for Employees	3.0	2011-07-11	Baker	Reagan	F
524940	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Baker	Reagan	F
524940	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2010-03-20	Baker	Reagan	F
524940	400	Smart Phones and Dumb People: Know Your Audience	3.0	2012-04-22	Baker	Reagan	F
524940	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-08-10	Baker	Reagan	F
524940	700	Emotional Intelligence for Employees	3.0		Baker	Reagan	F
525812	400	Smart Phones and Dumb People: Know Your Audience	3.0	2013-04-19	Juárez	Lynda	F
525812	400	Smart Phones and Dumb People: Know Your Audience	3.0		Juárez	Lynda	F
525812	600	Emotional Intelligence for Managers	1.0	2021-08-06	Juárez	Lynda	F
525812	600	Emotional Intelligence for Managers	1.0	2013-08-16	Juárez	Lynda	F
525812	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-09-26	Juárez	Lynda	F
525812	300	How to Sell Phone Warranties	3.0	2017-09-30	Juárez	Lynda	F
525812	600	Emotional Intelligence for Managers	1.0	2010-08-31	Juárez	Lynda	F
525812	700	Emotional Intelligence for Employees	3.0	2015-06-04	Juárez	Lynda	F
525812	400	Smart Phones and Dumb People: Know Your Audience	3.0	2022-11-30	Juárez	Lynda	F
525812	700	Emotional Intelligence for Employees	3.0	2011-03-02	Juárez	Lynda	F
526408	400	Smart Phones and Dumb People: Know Your Audience	3.0		Rodriguez	Cassandra	F
526408	500	What Does this Button Do?	4.0	2017-02-22	Rodriguez	Cassandra	F
526449	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2018-07-11	Fernández	Drew	M
526524	500	What Does this Button Do?	4.0	2022-09-12	Miranda	Don	M
526524	400	Smart Phones and Dumb People: Know Your Audience		2013-03-12	Miranda	Don	M
526524	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2015-10-12	Miranda	Don	M
526524	500	What Does this Button Do?	4.0	2016-07-21	Miranda	Don	M
526587	300	How to Sell Phone Warranties	3.0	2016-12-29	Williams	Valeria	F
526587	600	Emotional Intelligence for Managers		2011-11-04	Williams	Valeria	F
526587	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2011-03-10	Williams	Valeria	F
526587	600	Emotional Intelligence for Managers	1.0	2021-02-25	Williams	Valeria	F
526587	600	Emotional Intelligence for Managers	1.0	2021-09-17	Williams	Valeria	F
526587	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2011-08-29	Williams	Valeria	F
526644	400	Smart Phones and Dumb People: Know Your Audience	3.0	2021-02-15	Campbell	Gracie	F
526644	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-01-20	Campbell	Gracie	F
526644	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-12-02	Campbell	Gracie	F
526644	700	Emotional Intelligence for Employees	3.0	2011-08-15	Campbell	Gracie	F
526644	500	What Does this Button Do?	4.0	2019-07-26	Campbell	Gracie	F
526644	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2012-09-19	Campbell	Gracie	F
526644	400	Smart Phones and Dumb People: Know Your Audience	3.0	2015-12-30	Campbell	Gracie	F
526644	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Campbell	Gracie	F
526644	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-08-23	Campbell	Gracie	F
526644	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2013-11-09	Campbell	Gracie	F
526668	600	Emotional Intelligence for Managers	1.0	2019-06-26	López	Vivian	F
526668	700	Emotional Intelligence for Employees	3.0	2017-03-20	López	Vivian	F
526668	600	Emotional Intelligence for Managers	1.0		López	Vivian	F
526697	400	Smart Phones and Dumb People: Know Your Audience	3.0		Bouchard	Meghan	F
526697	500	What Does this Button Do?	4.0	2010-01-12	Bouchard	Meghan	F
526697	600	Emotional Intelligence for Managers	1.0	2014-08-24	Bouchard	Meghan	F
526697	600	Emotional Intelligence for Managers	1.0	2020-02-01	Bouchard	Meghan	F
526697	300	How to Sell Phone Warranties	3.0	2018-06-04	Bouchard	Meghan	F
526697	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-10-02	Bouchard	Meghan	F
526697	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2018-02-19	Bouchard	Meghan	F
526697	600	Emotional Intelligence for Managers	1.0		Bouchard	Meghan	F
526697	700	Emotional Intelligence for Employees	3.0	2010-11-23	Bouchard	Meghan	F
526697	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-11-15	Bouchard	Meghan	F
526709	700	Emotional Intelligence for Employees	3.0	2021-12-05	Mendoza	Trevor	M
527148	400	Smart Phones and Dumb People: Know Your Audience	3.0	2011-11-22	Brooks	Connie	F
527148	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0		Brooks	Connie	F
527148	700	Emotional Intelligence for Employees	3.0	2010-10-02	Brooks	Connie	F
527148	400	Smart Phones and Dumb People: Know Your Audience	3.0	2019-10-16	Brooks	Connie	F
527156	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2016-07-09	Walker	Penny	F
527156	400	Smart Phones and Dumb People: Know Your Audience	3.0	2014-09-06	Walker	Penny	F
527156	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-07-14	Walker	Penny	F
527156	300	How to Sell Phone Warranties	3.0	2014-02-01	Walker	Penny	F
527156	500	What Does this Button Do?	4.0	2015-08-31	Walker	Penny	F
527156	700	Emotional Intelligence for Employees	3.0	2014-04-15	Walker	Penny	F
527156	200	Is 5G a myth? (And Other Questions You May Hear)	1.0	2013-07-22	Walker	Penny	F
527156	300	How to Sell Phone Warranties	3.0	2013-07-02	Walker	Penny	F
527156	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-06-04	Walker	Penny	F
527156	400	Smart Phones and Dumb People: Know Your Audience	3.0	2020-12-23	Walker	Penny	F
527564	700	Emotional Intelligence for Employees	3.0	2017-06-14	Luna	Jasmine	F
527564	500	What Does this Button Do?	4.0	2011-04-14	Luna	Jasmine	F
527564	500	What Does this Button Do?	4.0	2021-04-14	Luna	Jasmine	F
527564	600	Emotional Intelligence for Managers	1.0	2012-02-22	Luna	Jasmine	F
527564	300	How to Sell Phone Warranties	3.0		Luna	Jasmine	F
527608	600	Emotional Intelligence for Managers	1.0	2019-02-08	Méndez	Jodi	F
527608	600	Emotional Intelligence for Managers	1.0	2018-05-04	Méndez	Jodi	F
527780	600	Emotional Intelligence for Managers	1.0	2018-03-15	Álvarez	Bella	F
527780	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2017-01-12	Álvarez	Bella	F
527780	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-03-17	Álvarez	Bella	F
527780	700	Emotional Intelligence for Employees	3.0	2010-02-17	Álvarez	Bella	F
527780	400	Smart Phones and Dumb People: Know Your Audience	3.0	2015-12-07	Álvarez	Bella	F
527780	400	Smart Phones and Dumb People: Know Your Audience			Álvarez	Bella	F
527780	600	Emotional Intelligence for Managers	1.0	2021-02-15	Álvarez	Bella	F
527780	500	What Does this Button Do?	4.0	2018-10-17	Álvarez	Bella	F
527780	500	What Does this Button Do?	4.0		Álvarez	Bella	F
527780	700	Emotional Intelligence for Employees	3.0	2013-06-05	Álvarez	Bella	F
527783	200	Is 5G a myth? (And Other Questions You May Hear)	1.0		Segura	Jerry	M
527783	400	Smart Phones and Dumb People: Know Your Audience	3.0	2017-03-08	Segura	Jerry	M
527783	600	Emotional Intelligence for Managers	1.0	2019-07-03	Segura	Jerry	M
527783	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-10-26	Segura	Jerry	M
527783	600	Emotional Intelligence for Managers	1.0	2011-01-19	Segura	Jerry	M
527783	500	What Does this Button Do?	4.0	2011-05-03	Segura	Jerry	M
527783	600	Emotional Intelligence for Managers	1.0	2010-01-31	Segura	Jerry	M
527783	500	What Does this Button Do?	4.0	2015-07-11	Segura	Jerry	M
527783	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2015-02-05	Segura	Jerry	M
527783	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2020-08-04	Segura	Jerry	M
527911	400	Smart Phones and Dumb People: Know Your Audience	3.0	2016-02-02	Castro	Melody	F
527911	100	Chemtrails and Tin-foil Hats: How to Turn Conspiracy Theories into Selling Points	3.0	2014-08-29	Castro	Melody	F
